"REF_DATE","GEO","DGUID","Gender","Age group","Indicators ","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2024","Saskatchewan","2021A000247","Men+","65 years and over","Consulted a medical specialist for an initial consultation in the past 12 months","Low 95% confidence interval, percentage","Percent","239","units","0","v1792547274","9.2.4.11.5","33.1","","","","1"
"2024","Saskatchewan","2021A000247","Men+","65 years and over","Consulted a medical specialist for an initial consultation in the past 12 months","High 95% confidence interval, percentage","Percent","239","units","0","v1792547275","9.2.4.11.6","42.5","","","","1"
"2024","Saskatchewan","2021A000247","Men+","65 years and over","Consulted a medical specialist for an initial consultation in the past 12 months","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792547276","9.2.4.11.7","-1","","","","0"
"2024","Saskatchewan","2021A000247","Men+","65 years and over","Experienced difficulties getting specialist care in the past 12 months","Number of persons","Number","223","units","0","v1792547277","9.2.4.12.1","17800","","","","0"
"2024","Saskatchewan","2021A000247","Men+","65 years and over","Experienced difficulties getting specialist care in the past 12 months","Low 95% confidence interval, number of persons","Number","223","units","0","v1792547278","9.2.4.12.2","14100","","","","0"
"2024","Saskatchewan","2021A000247","Men+","65 years and over","Experienced difficulties getting specialist care in the past 12 months","High 95% confidence interval, number of persons","Number","223","units","0","v1792547279","9.2.4.12.3","21600","","","","0"
"2024","Saskatchewan","2021A000247","Men+","65 years and over","Experienced difficulties getting specialist care in the past 12 months","Percentage","Percent","239","units","0","v1792547280","9.2.4.12.4","20.3","","","","1"
"2024","Saskatchewan","2021A000247","Men+","65 years and over","Experienced difficulties getting specialist care in the past 12 months","Low 95% confidence interval, percentage","Percent","239","units","0","v1792547281","9.2.4.12.5","16.5","","","","1"
"2024","Saskatchewan","2021A000247","Men+","65 years and over","Experienced difficulties getting specialist care in the past 12 months","High 95% confidence interval, percentage","Percent","239","units","0","v1792547282","9.2.4.12.6","24.8","","","","1"
"2024","Saskatchewan","2021A000247","Men+","65 years and over","Experienced difficulties getting specialist care in the past 12 months","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792547283","9.2.4.12.7","-1","","","","0"
"2024","Saskatchewan","2021A000247","Men+","65 years and over","Level of coordination between health care providers in the past 12 months - Very good or excellent","Number of persons","Number","223","units","0","v1792547284","9.2.4.13.1","19600","","","","0"
"2024","Saskatchewan","2021A000247","Men+","65 years and over","Level of coordination between health care providers in the past 12 months - Very good or excellent","Low 95% confidence interval, number of persons","Number","223","units","0","v1792547285","9.2.4.13.2","15900","","","","0"
"2024","Saskatchewan","2021A000247","Men+","65 years and over","Level of coordination between health care providers in the past 12 months - Very good or excellent","High 95% confidence interval, number of persons","Number","223","units","0","v1792547286","9.2.4.13.3","23300","","","","0"
"2024","Saskatchewan","2021A000247","Men+","65 years and over","Level of coordination between health care providers in the past 12 months - Very good or excellent","Percentage","Percent","239","units","0","v1792547287","9.2.4.13.4","58.0","","","","1"
"2024","Saskatchewan","2021A000247","Men+","65 years and over","Level of coordination between health care providers in the past 12 months - Very good or excellent","Low 95% confidence interval, percentage","Percent","239","units","0","v1792547288","9.2.4.13.5","49.1","","","","1"
"2024","Saskatchewan","2021A000247","Men+","65 years and over","Level of coordination between health care providers in the past 12 months - Very good or excellent","High 95% confidence interval, percentage","Percent","239","units","0","v1792547289","9.2.4.13.6","66.4","","","","1"
"2024","Saskatchewan","2021A000247","Men+","65 years and over","Level of coordination between health care providers in the past 12 months - Very good or excellent","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792547290","9.2.4.13.7","-1","","","","0"
"2024","Saskatchewan","2021A000247","Men+","65 years and over","Level of coordination between health care providers in the past 12 months - Fair or poor","Number of persons","Number","223","units","0","v1792547291","9.2.4.14.1","","F","","","0"
"2024","Saskatchewan","2021A000247","Men+","65 years and over","Level of coordination between health care providers in the past 12 months - Fair or poor","Low 95% confidence interval, number of persons","Number","223","units","0","v1792547292","9.2.4.14.2","","F","","","0"
"2024","Saskatchewan","2021A000247","Men+","65 years and over","Level of coordination between health care providers in the past 12 months - Fair or poor","High 95% confidence interval, number of persons","Number","223","units","0","v1792547293","9.2.4.14.3","","F","","","0"
"2024","Saskatchewan","2021A000247","Men+","65 years and over","Level of coordination between health care providers in the past 12 months - Fair or poor","Percentage","Percent","239","units","0","v1792547294","9.2.4.14.4","12.9","","","","1"
"2024","Saskatchewan","2021A000247","Men+","65 years and over","Level of coordination between health care providers in the past 12 months - Fair or poor","Low 95% confidence interval, percentage","Percent","239","units","0","v1792547295","9.2.4.14.5","8.4","","","","1"
"2024","Saskatchewan","2021A000247","Men+","65 years and over","Level of coordination between health care providers in the past 12 months - Fair or poor","High 95% confidence interval, percentage","Percent","239","units","0","v1792547296","9.2.4.14.6","19.1","","","","1"
"2024","Saskatchewan","2021A000247","Men+","65 years and over","Level of coordination between health care providers in the past 12 months - Fair or poor","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792547297","9.2.4.14.7","0","","","","0"
"2024","Saskatchewan","2021A000247","Men+","65 years and over","Experienced discrimination in a health care setting in the past 12 months","Number of persons","Number","223","units","0","v1792547298","9.2.4.15.1","","x","","","0"
"2024","Saskatchewan","2021A000247","Men+","65 years and over","Experienced discrimination in a health care setting in the past 12 months","Low 95% confidence interval, number of persons","Number","223","units","0","v1792547299","9.2.4.15.2","","x","","","0"
"2024","Saskatchewan","2021A000247","Men+","65 years and over","Experienced discrimination in a health care setting in the past 12 months","High 95% confidence interval, number of persons","Number","223","units","0","v1792547300","9.2.4.15.3","","x","","","0"
"2024","Saskatchewan","2021A000247","Men+","65 years and over","Experienced discrimination in a health care setting in the past 12 months","Percentage","Percent","239","units","0","v1792547301","9.2.4.15.4","","x","","","1"
"2024","Saskatchewan","2021A000247","Men+","65 years and over","Experienced discrimination in a health care setting in the past 12 months","Low 95% confidence interval, percentage","Percent","239","units","0","v1792547302","9.2.4.15.5","","x","","","1"
"2024","Saskatchewan","2021A000247","Men+","65 years and over","Experienced discrimination in a health care setting in the past 12 months","High 95% confidence interval, percentage","Percent","239","units","0","v1792547303","9.2.4.15.6","","x","","","1"
"2024","Saskatchewan","2021A000247","Men+","65 years and over","Experienced discrimination in a health care setting in the past 12 months","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792547304","9.2.4.15.7","","x","","","0"
"2024","Saskatchewan","2021A000247","Men+","65 years and over","Had unmet health care needs in the past 12 months","Number of persons","Number","223","units","0","v1792547305","9.2.4.16.1","8400","E","","","0"
"2024","Saskatchewan","2021A000247","Men+","65 years and over","Had unmet health care needs in the past 12 months","Low 95% confidence interval, number of persons","Number","223","units","0","v1792547306","9.2.4.16.2","5900","E","","","0"
"2024","Saskatchewan","2021A000247","Men+","65 years and over","Had unmet health care needs in the past 12 months","High 95% confidence interval, number of persons","Number","223","units","0","v1792547307","9.2.4.16.3","11200","E","","","0"
"2024","Saskatchewan","2021A000247","Men+","65 years and over","Had unmet health care needs in the past 12 months","Percentage","Percent","239","units","0","v1792547308","9.2.4.16.4","9.0","","","","1"
"2024","Saskatchewan","2021A000247","Men+","65 years and over","Had unmet health care needs in the past 12 months","Low 95% confidence interval, percentage","Percent","239","units","0","v1792547309","9.2.4.16.5","6.6","","","","1"
"2024","Saskatchewan","2021A000247","Men+","65 years and over","Had unmet health care needs in the past 12 months","High 95% confidence interval, percentage","Percent","239","units","0","v1792547310","9.2.4.16.6","12.2","","","","1"
"2024","Saskatchewan","2021A000247","Men+","65 years and over","Had unmet health care needs in the past 12 months","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792547311","9.2.4.16.7","-1","","","","0"
"2024","Saskatchewan","2021A000247","Men+","65 years and over","Delayed or did not fill a prescription, or reduced or skipped doses of medication because of the cost in the past 12 months","Number of persons","Number","223","units","0","v1792547312","9.2.4.17.1","","F","","","0"
"2024","Saskatchewan","2021A000247","Men+","65 years and over","Delayed or did not fill a prescription, or reduced or skipped doses of medication because of the cost in the past 12 months","Low 95% confidence interval, number of persons","Number","223","units","0","v1792547313","9.2.4.17.2","","F","","","0"
"2024","Saskatchewan","2021A000247","Men+","65 years and over","Delayed or did not fill a prescription, or reduced or skipped doses of medication because of the cost in the past 12 months","High 95% confidence interval, number of persons","Number","223","units","0","v1792547314","9.2.4.17.3","","F","","","0"
"2024","Saskatchewan","2021A000247","Men+","65 years and over","Delayed or did not fill a prescription, or reduced or skipped doses of medication because of the cost in the past 12 months","Percentage","Percent","239","units","0","v1792547315","9.2.4.17.4","7.6","","","","1"
"2024","Saskatchewan","2021A000247","Men+","65 years and over","Delayed or did not fill a prescription, or reduced or skipped doses of medication because of the cost in the past 12 months","Low 95% confidence interval, percentage","Percent","239","units","0","v1792547316","9.2.4.17.5","5.3","","","","1"
"2024","Saskatchewan","2021A000247","Men+","65 years and over","Delayed or did not fill a prescription, or reduced or skipped doses of medication because of the cost in the past 12 months","High 95% confidence interval, percentage","Percent","239","units","0","v1792547317","9.2.4.17.6","10.8","","","","1"
"2024","Saskatchewan","2021A000247","Men+","65 years and over","Delayed or did not fill a prescription, or reduced or skipped doses of medication because of the cost in the past 12 months","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792547318","9.2.4.17.7","0","","","","0"
"2024","Saskatchewan","2021A000247","Men+","65 years and over","Has insurance that covers all or part of the cost of prescription medications","Number of persons","Number","223","units","0","v1792547319","9.2.4.18.1","64500","","","","0"
"2024","Saskatchewan","2021A000247","Men+","65 years and over","Has insurance that covers all or part of the cost of prescription medications","Low 95% confidence interval, number of persons","Number","223","units","0","v1792547320","9.2.4.18.2","59700","","","","0"
"2024","Saskatchewan","2021A000247","Men+","65 years and over","Has insurance that covers all or part of the cost of prescription medications","High 95% confidence interval, number of persons","Number","223","units","0","v1792547321","9.2.4.18.3","68800","","","","0"
"2024","Saskatchewan","2021A000247","Men+","65 years and over","Has insurance that covers all or part of the cost of prescription medications","Percentage","Percent","239","units","0","v1792547322","9.2.4.18.4","71.2","","","","1"
"2024","Saskatchewan","2021A000247","Men+","65 years and over","Has insurance that covers all or part of the cost of prescription medications","Low 95% confidence interval, percentage","Percent","239","units","0","v1792547323","9.2.4.18.5","66.5","","","","1"
"2024","Saskatchewan","2021A000247","Men+","65 years and over","Has insurance that covers all or part of the cost of prescription medications","High 95% confidence interval, percentage","Percent","239","units","0","v1792547324","9.2.4.18.6","75.5","","","","1"
"2024","Saskatchewan","2021A000247","Men+","65 years and over","Has insurance that covers all or part of the cost of prescription medications","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792547325","9.2.4.18.7","0","","","","0"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Has at least one chronic condition","Number of persons","Number","223","units","0","v1792547326","9.3.1.1.1","247300","","","","0"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Has at least one chronic condition","Low 95% confidence interval, number of persons","Number","223","units","0","v1792547327","9.3.1.1.2","236000","","","","0"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Has at least one chronic condition","High 95% confidence interval, number of persons","Number","223","units","0","v1792547328","9.3.1.1.3","258000","","","","0"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Has at least one chronic condition","Percentage","Percent","239","units","0","v1792547329","9.3.1.1.4","55.4","","","","1"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Has at least one chronic condition","Low 95% confidence interval, percentage","Percent","239","units","0","v1792547330","9.3.1.1.5","52.9","","","","1"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Has at least one chronic condition","High 95% confidence interval, percentage","Percent","239","units","0","v1792547331","9.3.1.1.6","57.9","","","","1"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Has at least one chronic condition","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792547332","9.3.1.1.7","0","","","","0"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Perceived health - Very good or excellent","Number of persons","Number","223","units","0","v1792547333","9.3.1.2.1","225200","","","","0"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Perceived health - Very good or excellent","Low 95% confidence interval, number of persons","Number","223","units","0","v1792547334","9.3.1.2.2","212500","","","","0"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Perceived health - Very good or excellent","High 95% confidence interval, number of persons","Number","223","units","0","v1792547335","9.3.1.2.3","237000","","","","0"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Perceived health - Very good or excellent","Percentage","Percent","239","units","0","v1792547336","9.3.1.2.4","50.2","","","","1"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Perceived health - Very good or excellent","Low 95% confidence interval, percentage","Percent","239","units","0","v1792547337","9.3.1.2.5","47.5","","","","1"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Perceived health - Very good or excellent","High 95% confidence interval, percentage","Percent","239","units","0","v1792547338","9.3.1.2.6","52.8","","","","1"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Perceived health - Very good or excellent","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792547339","9.3.1.2.7","0","","","","0"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Perceived health - Fair or poor","Number of persons","Number","223","units","0","v1792547340","9.3.1.3.1","59200","","","","0"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Perceived health - Fair or poor","Low 95% confidence interval, number of persons","Number","223","units","0","v1792547341","9.3.1.3.2","51400","","","","0"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Perceived health - Fair or poor","High 95% confidence interval, number of persons","Number","223","units","0","v1792547342","9.3.1.3.3","67100","","","","0"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Perceived health - Fair or poor","Percentage","Percent","239","units","0","v1792547343","9.3.1.3.4","13.2","","","","1"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Perceived health - Fair or poor","Low 95% confidence interval, percentage","Percent","239","units","0","v1792547344","9.3.1.3.5","11.6","","","","1"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Perceived health - Fair or poor","High 95% confidence interval, percentage","Percent","239","units","0","v1792547345","9.3.1.3.6","15.0","","","","1"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Perceived health - Fair or poor","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792547346","9.3.1.3.7","0","","","","0"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Perceived mental health - Very good or excellent","Number of persons","Number","223","units","0","v1792547347","9.3.1.4.1","211400","","","","0"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Perceived mental health - Very good or excellent","Low 95% confidence interval, number of persons","Number","223","units","0","v1792547348","9.3.1.4.2","199200","","","","0"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Perceived mental health - Very good or excellent","High 95% confidence interval, number of persons","Number","223","units","0","v1792547349","9.3.1.4.3","223300","","","","0"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Perceived mental health - Very good or excellent","Percentage","Percent","239","units","0","v1792547350","9.3.1.4.4","47.2","","","","1"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Perceived mental health - Very good or excellent","Low 95% confidence interval, percentage","Percent","239","units","0","v1792547351","9.3.1.4.5","44.6","","","","1"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Perceived mental health - Very good or excellent","High 95% confidence interval, percentage","Percent","239","units","0","v1792547352","9.3.1.4.6","49.8","","","","1"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Perceived mental health - Very good or excellent","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792547353","9.3.1.4.7","-1","","","","0"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Perceived mental health - Fair or poor","Number of persons","Number","223","units","0","v1792547354","9.3.1.5.1","85000","","","","0"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Perceived mental health - Fair or poor","Low 95% confidence interval, number of persons","Number","223","units","0","v1792547355","9.3.1.5.2","75300","","","","0"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Perceived mental health - Fair or poor","High 95% confidence interval, number of persons","Number","223","units","0","v1792547356","9.3.1.5.3","94200","","","","0"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Perceived mental health - Fair or poor","Percentage","Percent","239","units","0","v1792547357","9.3.1.5.4","19.0","","","","1"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Perceived mental health - Fair or poor","Low 95% confidence interval, percentage","Percent","239","units","0","v1792547358","9.3.1.5.5","17.0","","","","1"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Perceived mental health - Fair or poor","High 95% confidence interval, percentage","Percent","239","units","0","v1792547359","9.3.1.5.6","21.2","","","","1"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Perceived mental health - Fair or poor","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792547360","9.3.1.5.7","1","","","","0"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Has a regular health care provider","Number of persons","Number","223","units","0","v1792547361","9.3.1.6.1","383300","","","","0"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Has a regular health care provider","Low 95% confidence interval, number of persons","Number","223","units","0","v1792547362","9.3.1.6.2","375000","","","","0"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Has a regular health care provider","High 95% confidence interval, number of persons","Number","223","units","0","v1792547363","9.3.1.6.3","391400","","","","0"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Has a regular health care provider","Percentage","Percent","239","units","0","v1792547364","9.3.1.6.4","85.4","","","","1"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Has a regular health care provider","Low 95% confidence interval, percentage","Percent","239","units","0","v1792547365","9.3.1.6.5","83.4","","","","1"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Has a regular health care provider","High 95% confidence interval, percentage","Percent","239","units","0","v1792547366","9.3.1.6.6","87.2","","","","1"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Has a regular health care provider","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792547367","9.3.1.6.7","0","","","","0"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Consulted a health care provider for a non-urgent primary health care need in the past 12 months","Number of persons","Number","223","units","0","v1792547368","9.3.1.7.1","368000","","","","0"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Consulted a health care provider for a non-urgent primary health care need in the past 12 months","Low 95% confidence interval, number of persons","Number","223","units","0","v1792547369","9.3.1.7.2","359100","","","","0"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Consulted a health care provider for a non-urgent primary health care need in the past 12 months","High 95% confidence interval, number of persons","Number","223","units","0","v1792547370","9.3.1.7.3","376500","","","","0"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Consulted a health care provider for a non-urgent primary health care need in the past 12 months","Percentage","Percent","239","units","0","v1792547371","9.3.1.7.4","82.2","","","","1"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Consulted a health care provider for a non-urgent primary health care need in the past 12 months","Low 95% confidence interval, percentage","Percent","239","units","0","v1792547372","9.3.1.7.5","80.2","","","","1"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Consulted a health care provider for a non-urgent primary health care need in the past 12 months","High 95% confidence interval, percentage","Percent","239","units","0","v1792547373","9.3.1.7.6","84.1","","","","1"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Consulted a health care provider for a non-urgent primary health care need in the past 12 months","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792547374","9.3.1.7.7","0","","","","0"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Quality of consultation in the past 12 months - Very good or excellent","Number of persons","Number","223","units","0","v1792547375","9.3.1.8.1","259900","","","","0"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Quality of consultation in the past 12 months - Very good or excellent","Low 95% confidence interval, number of persons","Number","223","units","0","v1792547376","9.3.1.8.2","248100","","","","0"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Quality of consultation in the past 12 months - Very good or excellent","High 95% confidence interval, number of persons","Number","223","units","0","v1792547377","9.3.1.8.3","270700","","","","0"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Quality of consultation in the past 12 months - Very good or excellent","Percentage","Percent","239","units","0","v1792547378","9.3.1.8.4","71.0","","","","1"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Quality of consultation in the past 12 months - Very good or excellent","Low 95% confidence interval, percentage","Percent","239","units","0","v1792547379","9.3.1.8.5","68.4","","","","1"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Quality of consultation in the past 12 months - Very good or excellent","High 95% confidence interval, percentage","Percent","239","units","0","v1792547380","9.3.1.8.6","73.4","","","","1"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Quality of consultation in the past 12 months - Very good or excellent","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792547381","9.3.1.8.7","0","","","","0"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Quality of consultation in the past 12 months - Fair or poor","Number of persons","Number","223","units","0","v1792547382","9.3.1.9.1","44200","","","","0"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Quality of consultation in the past 12 months - Fair or poor","Low 95% confidence interval, number of persons","Number","223","units","0","v1792547383","9.3.1.9.2","37200","","","","0"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Quality of consultation in the past 12 months - Fair or poor","High 95% confidence interval, number of persons","Number","223","units","0","v1792547384","9.3.1.9.3","52100","","","","0"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Quality of consultation in the past 12 months - Fair or poor","Percentage","Percent","239","units","0","v1792547385","9.3.1.9.4","12.1","","","","1"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Quality of consultation in the past 12 months - Fair or poor","Low 95% confidence interval, percentage","Percent","239","units","0","v1792547386","9.3.1.9.5","10.2","","","","1"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Quality of consultation in the past 12 months - Fair or poor","High 95% confidence interval, percentage","Percent","239","units","0","v1792547387","9.3.1.9.6","14.2","","","","1"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Quality of consultation in the past 12 months - Fair or poor","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792547388","9.3.1.9.7","0","","","","0"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Experienced difficulties getting non-urgent primary health care in the past 12 months","Number of persons","Number","223","units","0","v1792547389","9.3.1.10.1","187700","","","","0"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Experienced difficulties getting non-urgent primary health care in the past 12 months","Low 95% confidence interval, number of persons","Number","223","units","0","v1792547390","9.3.1.10.2","176600","","","","0"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Experienced difficulties getting non-urgent primary health care in the past 12 months","High 95% confidence interval, number of persons","Number","223","units","0","v1792547391","9.3.1.10.3","198700","","","","0"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Experienced difficulties getting non-urgent primary health care in the past 12 months","Percentage","Percent","239","units","0","v1792547392","9.3.1.10.4","42.8","","","","1"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Experienced difficulties getting non-urgent primary health care in the past 12 months","Low 95% confidence interval, percentage","Percent","239","units","0","v1792547393","9.3.1.10.5","40.3","","","","1"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Experienced difficulties getting non-urgent primary health care in the past 12 months","High 95% confidence interval, percentage","Percent","239","units","0","v1792547394","9.3.1.10.6","45.3","","","","1"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Experienced difficulties getting non-urgent primary health care in the past 12 months","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792547395","9.3.1.10.7","0","","","","0"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Consulted a medical specialist for an initial consultation in the past 12 months","Number of persons","Number","223","units","0","v1792547396","9.3.1.11.1","144900","","","","0"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Consulted a medical specialist for an initial consultation in the past 12 months","Low 95% confidence interval, number of persons","Number","223","units","0","v1792547397","9.3.1.11.2","133800","","","","0"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Consulted a medical specialist for an initial consultation in the past 12 months","High 95% confidence interval, number of persons","Number","223","units","0","v1792547398","9.3.1.11.3","155400","","","","0"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Consulted a medical specialist for an initial consultation in the past 12 months","Percentage","Percent","239","units","0","v1792547399","9.3.1.11.4","32.5","","","","1"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Consulted a medical specialist for an initial consultation in the past 12 months","Low 95% confidence interval, percentage","Percent","239","units","0","v1792547400","9.3.1.11.5","30.1","","","","1"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Consulted a medical specialist for an initial consultation in the past 12 months","High 95% confidence interval, percentage","Percent","239","units","0","v1792547401","9.3.1.11.6","34.9","","","","1"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Consulted a medical specialist for an initial consultation in the past 12 months","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792547402","9.3.1.11.7","-1","","","","0"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Experienced difficulties getting specialist care in the past 12 months","Number of persons","Number","223","units","0","v1792547403","9.3.1.12.1","133900","","","","0"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Experienced difficulties getting specialist care in the past 12 months","Low 95% confidence interval, number of persons","Number","223","units","0","v1792547404","9.3.1.12.2","123200","","","","0"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Experienced difficulties getting specialist care in the past 12 months","High 95% confidence interval, number of persons","Number","223","units","0","v1792547405","9.3.1.12.3","144400","","","","0"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Experienced difficulties getting specialist care in the past 12 months","Percentage","Percent","239","units","0","v1792547406","9.3.1.12.4","31.6","","","","1"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Experienced difficulties getting specialist care in the past 12 months","Low 95% confidence interval, percentage","Percent","239","units","0","v1792547407","9.3.1.12.5","29.2","","","","1"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Experienced difficulties getting specialist care in the past 12 months","High 95% confidence interval, percentage","Percent","239","units","0","v1792547408","9.3.1.12.6","34.2","","","","1"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Experienced difficulties getting specialist care in the past 12 months","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792547409","9.3.1.12.7","0","","","","0"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Level of coordination between health care providers in the past 12 months - Very good or excellent","Number of persons","Number","223","units","0","v1792547410","9.3.1.13.1","67800","","","","0"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Level of coordination between health care providers in the past 12 months - Very good or excellent","Low 95% confidence interval, number of persons","Number","223","units","0","v1792547411","9.3.1.13.2","59700","","","","0"
"2024","Saskatchewan","2021A000247","Women+","Total, 18 years and over","Level of coordination between health care providers in the past 12 months - Very good or excellent","High 95% confidence interval, number of persons","Number","223","units","0","v1792547412","9.3.1.13.3","75900","","","","0"
